city_name,population,country_code,timezone,latitude,longitude
San Luis,169947,AR,America/Argentina/San_Luis,-33.29501,-66.33563
San Luis Potosí,722772,MX,America/Mexico_City,22.14982,-100.97916
San Luis Río Colorado,176685,MX,America/Hermosillo,32.45612,-114.77186
San Martin,130000,PE,America/Lima,-5.18591,-80.66927
San Mateo,134327,PH,Asia/Manila,14.6982,121.1236
San Mateo,103536,US,America/Los_Angeles,37.56299,-122.32553
San Miguel,168762,AR,America/Argentina/Buenos_Aires,-34.54335,-58.71229
San Miguel,247126,SV,America/El_Salvador,13.48333,-88.18333
San Miguel de Tucumán,548866,AR,America/Argentina/Tucuman,-26.82414,-65.2226
San Miguel del Padrón,159273,CU,America/Havana,23.09544,-82.32669
San Miguelito,321501,PA,America/Panama,9.05032,-79.47068
San Nicolás de los Arroyos,134217,AR,America/Argentina/Buenos_Aires,-33.33425,-60.2108
San Nicolás de los Garza,443273,MX,America/Monterrey,25.74167,-100.30222
San Pablo,207577,PH,Asia/Manila,14.0683,121.3256
San Pablo de las Salinas,156191,MX,America/Mexico_City,19.66658,-99.09477
San Pedro,270216,PH,Asia/Manila,14.3595,121.0473
San Pedro Garza García,122627,MX,America/Monterrey,25.6604,-100.40651
San Pedro Sula,801259,HN,America/Tegucigalpa,15.50417,-88.025
San Pedro de Macorís,217899,DO,America/Santo_Domingo,18.4539,-69.30864
San Rafael,118009,AR,America/Argentina/Mendoza,-34.61531,-68.33238
San Salvador,525990,SV,America/El_Salvador,13.68935,-89.18718
San Salvador de Jujuy,257970,AR,America/Argentina/Jujuy,-24.19457,-65.29712
San Tung Chung Hang,116000,HK,Asia/Hong_Kong,22.27875,113.94307
San-Pédro,390654,CI,Africa/Abidjan,4.74851,-6.6363
Sanaa,1937451,YE,Asia/Aden,15.35472,44.20667
Sanandaj,349176,IR,Asia/Tehran,35.31495,46.99883
Sancaktepe,241000,TR,Europe/Istanbul,41.00244,29.23187
Sancti Spíritus,127069,CU,America/Havana,21.92972,-79.4425
Sandachō,132858,JP,Asia/Tokyo,34.88444,135.22694
Sandakan,439050,MY,Asia/Kuching,5.8402,118.1179
Sandy Springs,105330,US,America/New_York,33.92427,-84.37854
Sangju,101267,KR,Asia/Seoul,36.41528,128.16056
Sanhe,140954,CN,Asia/Shanghai,29.86864,107.73027
Sanmenxia,669307,CN,Asia/Shanghai,34.77472,111.18139
Sanming,602166,CN,Asia/Shanghai,26.24861,117.61861
Sano,117669,JP,Asia/Tokyo,36.31667,139.58333
Sanshui,153714,CN,Asia/Shanghai,23.15486,112.89161
Sant Andreu,147732,ES,Europe/Madrid,41.43541,2.18982
Sant Martí,235719,ES,Europe/Madrid,41.41814,2.19933
Santa Ana,176661,SV,America/El_Salvador,13.99417,-89.55972
Santa Ana,335400,US,America/Los_Angeles,33.74557,-117.86783
Santa Anita - Los Ficus,184614,PE,America/Lima,-12.05048,-76.97335
Santa Bárbara d'Oeste,188000,BR,America/Sao_Paulo,-22.75361,-47.41361
Santa Catarina,268347,MX,America/Monterrey,25.67325,-100.45813
Santa Clara,250512,CU,America/Havana,22.40694,-79.96472
Santa Clara,126215,US,America/Los_Angeles,37.35411,-121.95524
Santa Clarita,182371,US,America/Los_Angeles,34.39166,-118.54259
Santa Coloma de Gramenet,118821,ES,Europe/Madrid,41.45152,2.2081
Santa Cruz,126735,PH,Asia/Manila,14.6,120.98333
Santa Cruz,108145,PH,Asia/Manila,14.2814,121.4161
Santa Cruz de Tenerife,204856,ES,Atlantic/Canary,28.46824,-16.25462
Santa Cruz de la Sierra,1831434,BO,America/La_Paz,-17.78629,-63.18117
Santa Cruz do Sul,106113,BR,America/Sao_Paulo,-29.7175,-52.42583
Santa Fe,391164,AR,America/Argentina/Cordoba,-31.64881,-60.70868
Santa Lucía Cotzumalguapa,112780,GT,America/Guatemala,14.33505,-91.02339
Santa Luzia,243503,BR,America/Sao_Paulo,-19.76972,-43.85139
Santa Maria,283677,BR,America/Sao_Paulo,-29.68417,-53.80694
Santa Maria,105093,US,America/Los_Angeles,34.95303,-120.43572
Santa Marta,499192,CO,America/Bogota,11.24079,-74.19904
Santa María Chimalhuacán,612383,MX,America/Mexico_City,19.42155,-98.95038
Santa Rita,119893,BR,America/Fortaleza,-7.11389,-34.97806
Santa Rosa,102860,AR,America/Argentina/Salta,-36.61667,-64.28333
Santa Rosa,216650,PH,Asia/Manila,14.31222,121.11139
Santa Rosa,174972,US,America/Los_Angeles,38.44047,-122.71443
Santa Tecla,124694,SV,America/El_Salvador,13.67694,-89.27972
Santa Teresa del Tuy,278890,VE,America/Caracas,10.23291,-66.66474
Santana,115689,BR,America/Sao_Paulo,-23.53333,-46.61667
Santander,172044,ES,Europe/Madrid,43.46472,-3.80444
Santarém,189047,BR,America/Santarem,-2.44306,-54.70833
Santiago,4837295,CL,America/Santiago,-33.45694,-70.64827
Santiago,108414,PH,Asia/Manila,16.68808,121.5487
Santiago de Cuba,555865,CU,America/Havana,20.02083,-75.82667
Santiago de Querétaro,1594212,MX,America/Mexico_City,20.58806,-100.38806
Santiago de Surco,251648,PE,America/Lima,-12.13588,-77.00742
Santiago de los Caballeros,1200000,DO,America/Santo_Domingo,19.4517,-70.69703
Santiago del Estero,252192,AR,America/Argentina/Cordoba,-27.79511,-64.26149
Santo André,662373,BR,America/Sao_Paulo,-23.66389,-46.53833
Santo Domingo,2201941,DO,America/Santo_Domingo,18.47186,-69.89232
Santo Domingo Este,700000,DO,America/Santo_Domingo,18.48847,-69.85707
Santo Domingo Oeste,701269,DO,America/Santo_Domingo,18.5,-70
Santo Domingo de los Colorados,458580,EC,America/Guayaquil,-0.25305,-79.17536
Santol,298976,PH,Asia/Manila,15.16222,120.5675
Santos,433656,BR,America/Sao_Paulo,-23.96083,-46.33361
Sants-Montjuïc,183120,ES,Europe/Madrid,41.37263,2.1546
Sanxia,115185,TW,Asia/Taipei,24.93448,121.37139
Sanya,1031396,CN,Asia/Shanghai,18.25435,109.50947
Sao Lucas,138038,BR,America/Sao_Paulo,-23.59468,-46.54359
Sao Rafael,148145,BR,America/Sao_Paulo,-23.62821,-46.45395
Sapele,305000,NG,Africa/Lagos,5.89405,5.67666
Sapopemba,266715,BR,America/Sao_Paulo,-23.59556,-46.52472
Sapporo,1973832,JP,Asia/Tokyo,43.06667,141.35
Sapucaia do Sul,130937,BR,America/Sao_Paulo,-29.81782,-51.14551
Saqqez,151237,IR,Asia/Tehran,36.24992,46.2735
Sarajevo,696731,BA,Europe/Sarajevo,43.84864,18.35644
Saransk,318841,RU,Europe/Moscow,54.1838,45.1749
Saratov,844858,RU,Europe/Saratov,51.54056,46.00861
Sargodha,542603,PK,Asia/Karachi,32.08586,72.67418
Sarh,138928,TD,Africa/Ndjamena,9.14555,18.38331
Sari,255396,IR,Asia/Tehran,36.56332,53.06009
Sariwŏn-si,310100,KP,Asia/Pyongyang,38.50722,125.75583
Sarrià-Sant Gervasi,147912,ES,Europe/Madrid,41.40104,2.1394
Sasarām,147408,IN,Asia/Kolkata,24.94942,84.01645
Sasebo,243223,JP,Asia/Tokyo,33.16834,129.72502
Saskatoon,198958,CA,America/Regina,52.13238,-106.66892
Sasolburg,135828,ZA,Africa/Johannesburg,-26.81358,27.81695
Satara,112793,IN,Asia/Kolkata,17.68589,73.99333
Satna,257778,IN,Asia/Kolkata,24.57726,80.82719
Satu Mare,112490,RO,Europe/Bucharest,47.79926,22.86255
Saugor,247333,IN,Asia/Kolkata,23.83877,78.73874
Saurimo,393000,AO,Africa/Luanda,-9.66078,20.39155
Savannah,147780,US,America/New_York,32.08354,-81.09983
Savannakhet,125760,LA,Asia/Vientiane,16.5703,104.7622
Savar,286008,BD,Asia/Dhaka,23.84858,90.25002
Sawangan,165631,ID,Asia/Jakarta,-6.40278,106.77444
Sawāi Mādhopur,108612,IN,Asia/Kolkata,26.02301,76.34408
Sayama,160843,JP,Asia/Tokyo,35.85295,139.41212
Saïda,142497,DZ,Africa/Algiers,34.83033,0.15171
Schaerbeek,132761,BE,Europe/Brussels,50.86935,4.37737
Schöneberg,122658,DE,Europe/Berlin,52.46667,13.35
Scottsdale,236839,US,America/Phoenix,33.50921,-111.89903
Seattle,737015,US,America/Los_Angeles,47.60621,-122.33207
Sebeta,102300,ET,Africa/Addis_Ababa,8.91667,38.61667
Sector 1,225453,RO,Europe/Bucharest,44.49239,26.04831
Sector 2,345370,RO,Europe/Bucharest,44.4528,26.13321
Sector 3,385439,RO,Europe/Bucharest,44.4234,26.16874
Sector 4,287828,RO,Europe/Bucharest,44.37571,26.12085
Sector 5,271575,RO,Europe/Bucharest,44.38808,26.07144
Sector 6,367760,RO,Europe/Bucharest,44.43579,26.01649
Secunderabad,204182,IN,Asia/Kolkata,17.50427,78.54263
Seeb,470878,OM,Asia/Muscat,23.67027,58.18911
Sejong,351007,KR,Asia/Seoul,36.59245,127.29223
Sejoumi,109672,TN,Africa/Tunis,36.75583,10.11833
Sekondi,285506,GH,Africa/Accra,4.93422,-1.71454
Sekondi-Takoradi,138872,GH,Africa/Accra,4.92678,-1.75773
Selayang Baru Utara,542409,MY,Asia/Kuala_Lumpur,3.2549,101.6668
Semarang,1653524,ID,Asia/Jakarta,-6.99306,110.42083
Sembawang Estate,102640,SG,Asia/Singapore,1.45083,103.82861
Semey,292780,KZ,Asia/Almaty,50.42675,80.26669
Semnan,124826,IR,Asia/Tehran,35.57691,53.39205
Sendai,1096704,JP,Asia/Tokyo,38.26667,140.86667
Sengerema,110000,TZ,Africa/Dar_es_Salaam,-2.66667,32.65
Sengkang New Town,244600,SG,Asia/Singapore,1.39167,103.89444
Sentul,100000,MY,Asia/Kuala_Lumpur,3.18333,101.68333
Seogwipo,178552,KR,Asia/Seoul,33.25333,126.56181
Seongnam-si,1031935,KR,Asia/Seoul,37.43861,127.13778
Seoni,101379,IN,Asia/Kolkata,22.08503,79.55037
Seoul,10349312,KR,Asia/Seoul,37.566,126.9784
Sepang,212050,MY,Asia/Kuala_Lumpur,2.6931,101.7498
Sepatan,118439,ID,Asia/Jakarta,-6.11889,106.575
Serang,692101,ID,Asia/Jakarta,-6.11528,106.15417
Serangoon,116900,SG,Asia/Singapore,1.36278,103.8975
Serangoon New Town,116900,SG,Asia/Singapore,1.35083,103.87083
Serekunda,340000,GM,Africa/Banjul,13.43833,-16.67806
Seremban,372917,MY,Asia/Kuala_Lumpur,2.7297,101.9381
Sergiyev Posad,109252,RU,Europe/Moscow,56.31204,38.13869
Seri Kembangan,130252,MY,Asia/Kuala_Lumpur,3.03333,101.71667
Seri Manjung,100000,MY,Asia/Kuala_Lumpur,4.1987,100.67
Serilingampalle,150525,IN,Asia/Kolkata,17.49313,78.30196
Serpukhov,128158,RU,Europe/Moscow,54.9198,37.41618
Serra,394153,BR,America/Sao_Paulo,-20.12861,-40.30778
Setapak,353268,MY,Asia/Kuala_Lumpur,3.207,101.727
Sete Lagoas,201334,BR,America/Sao_Paulo,-19.46583,-44.24667
Setia Alam,150000,MY,Asia/Kuala_Lumpur,3.10155,101.45565
Seto,127792,JP,Asia/Tokyo,35.23333,137.1
Settat,155333,MA,Africa/Casablanca,33.00103,-7.61662
Setúbal,117110,PT,Europe/Lisbon,38.5244,-8.8882
Sevastopol,547820,UA,Europe/Simferopol,44.60795,33.52134
Severnyy,200000,RU,Europe/Moscow,55.93583,37.54889
Severodvinsk,194292,RU,Europe/Moscow,64.55825,39.82971
Seversk,109844,RU,Asia/Tomsk,56.60056,84.88639
Sevilla,684234,ES,Europe/Madrid,37.38283,-5.97317
Sfax,280566,TN,Africa/Tunis,34.74056,10.76028
Sha Tin,495200,HK,Asia/Hong_Kong,22.38333,114.18333
Shache,128145,CN,Asia/Urumqi,38.41667,77.24056
Shagamu,214558,NG,Africa/Lagos,6.8485,3.64633
Shah Alam,740750,MY,Asia/Kuala_Lumpur,3.08507,101.53281
Shahecheng,125132,CN,Asia/Shanghai,36.93833,114.50583
Shahkot,200000,PK,Asia/Karachi,31.5709,73.48531
Shahr-e Kord,129153,IR,Asia/Tehran,32.32612,50.8572
Shahrisabz,142700,UZ,Asia/Samarkand,39.05778,66.83417
Shahrud,131889,IR,Asia/Tehran,36.41819,54.97628
Shahuwadi,180322,IN,Asia/Kolkata,16.90993,73.94654
Shakhty,221312,RU,Europe/Moscow,47.71916,40.21603
Sham Shui Po,431090,HK,Asia/Hong_Kong,22.33023,114.15945
Shanghai,22315474,CN,Asia/Shanghai,31.22222,121.45806
Shangluo,531696,CN,Asia/Shanghai,33.86667,109.93056
Shangqiu,1536392,CN,Asia/Shanghai,34.45,115.65
Shangrao,1116486,CN,Asia/Shanghai,28.45179,117.94287
Shangri-La,130000,CN,Asia/Shanghai,27.82511,99.70779
Shangyu,770000,CN,Asia/Shanghai,30.01556,120.87111
Shanhaiguan,140000,CN,Asia/Shanghai,40.00119,119.75395
Shantou,3838900,CN,Asia/Shanghai,23.35489,116.67876
Shanwei,491766,CN,Asia/Shanghai,22.78199,115.3475
Shaoguan,1028460,CN,Asia/Shanghai,24.8,113.58333
Shaoshan,118000,CN,Asia/Shanghai,27.91667,112.51667
Shaowu,112585,CN,Asia/Shanghai,27.34089,117.4831
Shaoxing,2300000,CN,Asia/Shanghai,30.00237,120.57864
Shaoyang,753194,CN,Asia/Shanghai,27.23818,111.46214
Shaping,107589,CN,Asia/Shanghai,22.77019,112.95776
Sharjah,1274749,AE,Asia/Dubai,25.33737,55.41206
Shashamane,208400,ET,Africa/Addis_Ababa,7.2,38.6
Shchukino,102000,RU,Europe/Moscow,55.8,37.45
Shchyolkovo,113000,RU,Europe/Moscow,55.92497,37.97218
Sheepshead Bay,122534,US,America/New_York,40.59122,-73.94458
Sheffield,556500,GB,Europe/London,53.38297,-1.4659
Shekhupura,361303,PK,Asia/Karachi,31.71287,73.98556
Shengavit,140600,AM,Asia/Yerevan,40.1557,44.4779
Shenglilu,134218,CN,Asia/Shanghai,29.35048,105.8775
Shenyang,7050000,CN,Asia/Shanghai,41.79222,123.43278
Shenzhen,17494398,CN,Asia/Shanghai,22.54554,114.0683
Sherbrooke,129447,CA,America/Toronto,45.40008,-71.89908
Sherpur,107419,BD,Asia/Dhaka,25.01881,90.01751
Shevchenko,147443,KZ,Asia/Aqtau,43.64806,51.17222
Shibganj,378701,BD,Asia/Dhaka,25.00146,89.32266
Shibīn al Kawm,267945,EG,Africa/Cairo,30.55258,31.00904
Shihezi,572772,CN,Asia/Urumqi,44.3023,86.03694
Shijiazhuang,3938513,CN,Asia/Shanghai,38.04139,114.47861
Shikarpur,156901,PK,Asia/Karachi,27.95558,68.63823
Shillong,132842,IN,Asia/Kolkata,25.56892,91.88313
Shilong,109733,CN,Asia/Shanghai,23.11444,113.84722
Shimla,173503,IN,Asia/Kolkata,31.10442,77.16662
Shimoga,319550,IN,Asia/Kolkata,13.93157,75.56791
Shimonoseki,265684,JP,Asia/Tokyo,33.95548,130.93713
Shimotoda,140899,JP,Asia/Tokyo,35.815,139.6853
Shinyanga,139727,TZ,Africa/Dar_es_Salaam,-3.66393,33.42118
Shiqi,342306,CN,Asia/Shanghai,22.51682,113.38521
Shiqiao,135308,CN,Asia/Shanghai,22.9464,113.35769
Shiraz,1249942,IR,Asia/Tehran,29.61031,52.53113
Shivaji Nagar,1000000,IN,Asia/Kolkata,18.53017,73.85263
Shivpuri,164215,IN,Asia/Kolkata,25.42378,77.66223
Shiyan,3460000,CN,Asia/Shanghai,32.6475,110.77806
Shizuishan,136570,CN,Asia/Shanghai,39.23333,106.76944
Shizuishan,472472,CN,Asia/Shanghai,38.98082,106.3892
Shizuoka,693389,JP,Asia/Tokyo,34.98333,138.38333
Sholapur,997281,IN,Asia/Kolkata,17.67152,75.91044
Shomolu,154390,NG,Africa/Lagos,6.53891,3.3742
Shouguang,473620,CN,Asia/Shanghai,36.88,118.7375
Shreveport,197204,US,America/Chicago,32.52515,-93.75018
Shrīrāmpur,226317,IN,Asia/Kolkata,22.75278,88.34222
Shuangcheng,130710,CN,Asia/Shanghai,45.3798,126.30711
Shuanglonghu,128563,CN,Asia/Shanghai,29.71617,106.60684
Shuangyashan,600000,CN,Asia/Shanghai,46.67686,131.13273
Shubrā al Khaymah,1240289,EG,Africa/Cairo,30.12511,31.25053
Shuizhai,140493,CN,Asia/Shanghai,23.92961,115.76499
Shulin,180044,TW,Asia/Taipei,24.99085,121.42199
Shunyi,117623,CN,Asia/Shanghai,40.12175,116.64783
Shyamnagar,441956,IN,Asia/Kolkata,22.83333,88.36667
Shymkent,1200000,KZ,Asia/Almaty,42.3,69.6
Shāhjānpur,320434,IN,Asia/Kolkata,27.88165,79.90918
Shāhzādpur,102420,BD,Asia/Dhaka,24.17687,89.5988
Shāntipur,149983,IN,Asia/Kolkata,23.24723,88.43302
Shūnan,149632,JP,Asia/Tokyo,34.08053,131.82564
Si Racha,178916,TH,Asia/Bangkok,13.17372,100.93111
Sialkot,477396,PK,Asia/Karachi,32.49268,74.53134
Sibiu,151894,RO,Europe/Bucharest,45.8,24.15
Sibu,198239,MY,Asia/Kuching,2.3,111.81667
Sidi Bel Abbes,210146,DZ,Africa/Algiers,35.18994,-0.63085
Sidi Slimane,101541,MA,Africa/Casablanca,34.26479,-5.92598
Sidoarjo,139189,ID,Asia/Jakarta,-7.4478,112.7183
Sidon,163554,LB,Asia/Beirut,33.55751,35.37148
Siegen,107242,DE,Europe/Berlin,50.87481,8.02431
Siem Reap,139458,KH,Asia/Phnom_Penh,13.36179,103.86056
Siguiri,148018,GN,Africa/Conakry,11.42282,-9.16852
Siirt,114034,TR,Europe/Istanbul,37.9293,41.94134
Sikasso,349324,ML,Africa/Bamako,11.31755,-5.66654
Silang,119475,PH,Asia/Manila,14.21567,120.97137
Silchar,178865,IN,Asia/Kolkata,24.82733,92.79787
Siliguri,515574,IN,Asia/Kolkata,26.71004,88.42851
Simao,296565,CN,Asia/Shanghai,22.78863,100.97481
Simferopol,336460,UA,Europe/Simferopol,44.95719,34.11079
Simi Valley,126788,US,America/Los_Angeles,34.26945,-118.78148
Simmering,101420,AT,Europe/Vienna,48.18333,16.43333
Simões Filho,116662,BR,America/Bahia,-12.78444,-38.40389
Sincelejo,277773,CO,America/Bogota,9.30472,-75.39778
Sinch'ŏn-ŭp,141407,KP,Asia/Pyongyang,38.35323,125.48423
Sinfra,245226,CI,Africa/Abidjan,6.62103,-5.91144
Singa,250000,SD,Africa/Khartoum,13.1483,33.93117
Singapore,5638700,SG,Asia/Singapore,1.28967,103.85007
Singaraja,133784,ID,Asia/Makassar,-8.112,115.08818
Singida,232459,TZ,Africa/Dar_es_Salaam,-4.81629,34.74358
Singkawang,246112,ID,Asia/Pontianak,0.90925,108.98463
Singosari,180740,ID,Asia/Jakarta,-7.8924,112.6658
Singrauli,185580,IN,Asia/Kolkata,24.19973,82.67535
Sinnar,130122,SD,Africa/Khartoum,13.56907,33.56718
Sinnūris,133532,EG,Africa/Cairo,29.41345,30.86579
Sinop,116013,BR,America/Cuiaba,-11.86417,-55.5025
Sinŭiju,288112,KP,Asia/Pyongyang,40.10056,124.39806
Sioux Falls,171544,US,America/Chicago,43.54997,-96.70033
Siping,555609,CN,Asia/Shanghai,43.16143,124.37785
Siracusa,121605,IT,Europe/Rome,37.07542,15.28664
Sirajganj,127481,BD,Asia/Dhaka,24.45771,89.70802
Sirjan,207645,IR,Asia/Tehran,29.45137,55.6809
Sirsa,182534,IN,Asia/Kolkata,29.53489,75.02898
Sirte,106705,LY,Africa/Tripoli,31.20892,16.58866
Sitiawan,156234,MY,Asia/Kuala_Lumpur,4.2168,100.6996
Sittwe,177743,MM,Asia/Yangon,20.14624,92.89835
Situbondo,685967,ID,Asia/Jakarta,-7.70623,114.00976
Sivakasi,234704,IN,Asia/Kolkata,9.44999,77.79797
Sivas,264022,TR,Europe/Istanbul,39.74833,37.01611
Siverek,175341,TR,Europe/Istanbul,37.75503,39.31667
Siwān,135066,IN,Asia/Kolkata,26.22096,84.35609
Skikda,182903,DZ,Africa/Algiers,36.87617,6.90921
Skopje,474889,MK,Europe/Skopje,41.99646,21.43141
Skudai,159733,MY,Asia/Kuala_Lumpur,1.53741,103.65779
Slough,164793,GB,Europe/London,51.50949,-0.59541
Sloviansk,105141,UA,Europe/Kyiv,48.84974,37.59739
Smolensk,330025,RU,Europe/Moscow,54.77944,32.04371
Soacha,313945,CO,America/Bogota,4.57937,-74.21682
Sobral,157996,BR,America/Fortaleza,-3.68611,-40.34972
Sochi,327608,RU,Europe/Moscow,43.59699,39.72477
Sodo,204100,ET,Africa/Addis_Ababa,6.86,37.76159
Sofia,1152556,BG,Europe/Sofia,42.69751,23.32415
Sogamoso,111336,CO,America/Bogota,5.71434,-72.93391
Sohag,266944,EG,Africa/Cairo,26.55695,31.69478
Sohar,108274,OM,Asia/Muscat,24.34745,56.70937
Sokodé,117811,TG,Africa/Lome,8.98333,1.13333
Sokoto,1040000,NG,Africa/Lagos,13.06269,5.24322
Soledad,342556,CO,America/Bogota,10.91843,-74.76459
Soledad de Graciano Sánchez,332072,MX,America/Mexico_City,22.18912,-100.93792
Solihull,126577,GB,Europe/London,52.41426,-1.78094
Solikamsk,100812,RU,Asia/Yekaterinburg,59.66686,56.74267
Solingen,164359,DE,Europe/Berlin,51.17343,7.0845
Sollentuna,139606,SE,Europe/Stockholm,59.42804,17.95093
Solntsevo,120000,RU,Europe/Moscow,55.63711,37.38115
Solwezi,301370,ZM,Africa/Lusaka,-12.1688,26.38938
Somaroboro,114369,ZA,Africa/Johannesburg,-25.34604,28.83431
Somerset West,225289,ZA,Africa/Johannesburg,-34.08401,18.82113
Songcheng,165730,CN,Asia/Shanghai,26.88194,120.00111
Songea,286285,TZ,Africa/Dar_es_Salaam,-10.68333,35.65
Songjiang,130218,CN,Asia/Shanghai,31.03443,121.22326
Songnim-ni,152425,KP,Asia/Pyongyang,38.76349,125.64096
Songyuan,113611,CN,Asia/Shanghai,45.12902,124.82769
Sonārgaon,130000,BD,Asia/Dhaka,23.65,90.61667
Sonīpat,289333,IN,Asia/Kolkata,28.99478,77.01937
Soran,125000,IQ,Asia/Baghdad,36.65558,44.54217
Soreang,116780,ID,Asia/Jakarta,-7.03306,107.51833
Sorocaba,687357,BR,America/Sao_Paulo,-23.50167,-47.45806
Sorong,254294,ID,Asia/Jayapura,-0.87956,131.26104
Soshanguve,872309,ZA,Africa/Johannesburg,-25.47288,28.09919
Sosnowiec,227295,PL,Europe/Warsaw,50.28682,19.10385
Soubré,131181,CI,Africa/Abidjan,5.78377,-6.59388
Souk Ahras,153479,DZ,Africa/Algiers,36.28639,7.95111
Sousse,221715,TN,Africa/Tunis,35.82539,10.63699
South Bend,101516,US,America/Indiana/Indianapolis,41.68338,-86.25001
South Boston,571281,US,America/New_York,42.33343,-71.04949
South Dublin,278749,IE,Europe/Dublin,53.29026,-6.34151
South Fulton,107436,US,America/New_York,33.59259,-84.67294
South Tangerang,1404785,ID,Asia/Jakarta,-6.28862,106.71789
Southampton,269781,GB,Europe/London,50.90395,-1.40428
Southend-on-Sea,295310,GB,Europe/London,51.53782,0.71433
Soweto,1695047,ZA,Africa/Johannesburg,-26.26781,27.85849
Soyapango,329708,SV,America/El_Salvador,13.71024,-89.13989
Soyo,200920,AO,Africa/Luanda,-6.1349,12.36894
Soyībug,104000,IN,Asia/Kolkata,34.07677,74.7057
Spanish Town,145018,JM,America/Jamaica,17.99107,-76.95742
Split,149830,HR,Europe/Zagreb,43.50891,16.43915
Spokane,213272,US,America/Los_Angeles,47.65966,-117.42908
Spring Valley,178395,US,America/Los_Angeles,36.10803,-115.245
Springfield,116565,US,America/Chicago,39.80172,-89.64371
Springfield,166810,US,America/Chicago,37.21533,-93.29824
Springfield,154341,US,America/New_York,42.10148,-72.58981
Springs,186394,ZA,Africa/Johannesburg,-26.25,28.4
Sri Jayewardenepura Kotte,115826,LK,Asia/Colombo,6.88297,79.90708
Srikakulam,137944,IN,Asia/Kolkata,18.2989,83.89751
Srinagar,975857,IN,Asia/Kolkata,34.08565,74.80555
St Helens,183200,GB,Europe/London,53.45,-2.73333
St. Catharines,133113,CA,America/Toronto,43.17126,-79.24267
St. John's,110525,CA,America/St_Johns,47.56494,-52.70931
St. Louis,315685,US,America/Chicago,38.62727,-90.19789
St. Petersburg,257083,US,America/New_York,27.77086,-82.67927
Stamford,128874,US,America/New_York,41.05343,-73.53873
Standerton,101101,ZA,Africa/Johannesburg,-26.93366,29.24152
Stara Zagora,143431,BG,Europe/Sofia,42.43278,25.64194
Staryy Oskol,226977,RU,Europe/Moscow,51.3025,37.84613
Staten Island,468730,US,America/New_York,40.56233,-74.13986
Stavanger,144877,NO,Europe/Oslo,58.97005,5.73332
Stavropol',433931,RU,Europe/Moscow,45.0428,41.9734
Sterling Heights,132052,US,America/Detroit,42.58031,-83.0302
Sterlitamak,267231,RU,Asia/Yekaterinburg,53.63793,55.9533
Stockholm,1515017,SE,Europe/Stockholm,59.32938,18.06871
Stockport,139052,GB,Europe/London,53.40979,-2.15761
Stockton,305658,US,America/Los_Angeles,37.9577,-121.29078
Stoke-on-Trent,258366,GB,Europe/London,53.00415,-2.18538
Strasbourg,274845,FR,Europe/Paris,48.58392,7.74553
Strogino,152000,RU,Europe/Moscow,55.81838,37.41224
Stuttgart,630305,DE,Europe/Berlin,48.78232,9.17702
Subang Jaya,708296,MY,Asia/Kuala_Lumpur,3.04384,101.58062
Subotica,100000,RS,Europe/Belgrade,46.1,19.66667
Suceava,105796,RO,Europe/Bucharest,47.63333,26.25
Sucre,224838,BO,America/La_Paz,-19.03332,-65.26274
Suez,699541,EG,Africa/Cairo,29.97371,32.52627
Suicheng,256665,CN,Asia/Shanghai,33.8963,117.93307
Suihua,252245,CN,Asia/Shanghai,46.64814,126.96656
Suining,656760,CN,Asia/Shanghai,30.50802,105.57332
Suita,385567,JP,Asia/Tokyo,34.76143,135.51567
Suizhou,618582,CN,Asia/Shanghai,31.71111,113.36306
Sujiatun,148113,CN,Asia/Shanghai,41.65917,123.33917
Sukabumi,360644,ID,Asia/Jakarta,-6.91806,106.92667
Sukkur,417767,PK,Asia/Karachi,27.70323,68.85889
Sukrah,129693,TN,Africa/Tunis,36.87744,10.2468
Suleja,162135,NG,Africa/Lagos,9.18059,7.17939
Sullana,160789,PE,America/Lima,-4.90389,-80.68528
Sultan Kudarat,105121,PH,Asia/Manila,7.22889,124.25778
Sultan Pur Majra,181554,IN,Asia/Kolkata,28.68966,77.07648
Sultanbeyli,286622,TR,Europe/Istanbul,40.96072,29.27067
Sultangazi,436935,TR,Europe/Istanbul,41.10652,28.86847
Sultānpur,110368,IN,Asia/Kolkata,26.25788,82.07269
Sulţānah,946697,SA,Asia/Riyadh,24.49258,39.58572
Sumaré,286211,BR,America/Sao_Paulo,-22.82194,-47.26694
Sumbawanga,303986,TZ,Africa/Dar_es_Salaam,-7.96667,31.61667
Sumbe,205832,AO,Africa/Luanda,-11.20605,13.84371
Sumedang,200000,ID,Asia/Jakarta,-6.85861,107.91639
Sumedang Utara,100000,ID,Asia/Jakarta,-6.85,107.91667
Sumqayıt,358675,AZ,Asia/Baku,40.58972,49.66861
Sumy,259660,UA,Europe/Kyiv,50.9216,34.80029
Sunch'ŏn,437000,KP,Asia/Pyongyang,39.43167,125.93278
Suncheon,230796,KR,Asia/Seoul,34.9505,127.48784
Sunderland,170134,GB,Europe/London,54.90465,-1.38222
Sungai Buloh,222858,MY,Asia/Kuala_Lumpur,3.21,101.561
Sungai Petani,228843,MY,Asia/Kuala_Lumpur,5.647,100.48772
Sungailiat,100750,ID,Asia/Jakarta,-1.85442,106.12215
Sunggal,157914,ID,Asia/Jakarta,3.5765,98.6151
Sunnyvale,155805,US,America/Los_Angeles,37.36883,-122.03635
